Customer_ID,Age,CLV,Loyalty_Score,Purchase_Frequency,Recency,Frequency,Monetary,Discount_Usage_Rate,Gender,Income_Level,Location,RFM_Segment,RFM_Segment_Name,Is_Churned,Churn_Probability,Risk_Category
CUST_01085,15.73841632045663,156.25,0.244,0.15,35,4,1908.23,0.123,Male,Medium,Central,1,Loyal Customers,0,0.7979241617652426,High Risk
CUST_01086,38.784631375581604,551.22,0.535,0.13,14,7,6771.05,0.052,Female,Medium,West,2,Potential Loyalists,0,0.6978605500075074,Medium Risk
CUST_01087,49.34835841156155,386.89,0.404,0.16,500,6,4775.09,0.053,Female,Medium,North,0,Champions,1,0.7534871977296645,High Risk
CUST_01088,26.67489100897069,248.65,0.294,0.12,292,4,3007.18,0.09,Male,Medium,Central,1,Loyal Customers,1,0.8093681362193286,High Risk
CUST_01089,46.1033004788013,338.22,0.448,0.15,212,7,3992.41,0.005,Male,High,East,2,Potential Loyalists,1,0.6606352491122844,Medium Risk
CUST_01090,34.83628816054429,591.3,0.523,0.11,103,6,7083.26,0.041,Male,High,North,2,Potential Loyalists,1,0.7318526983369761,High Risk
CUST_01091,21.7785560923949,471.56,0.341,0.54,1424,6,5777.78,0.094,Male,High,North,3,At Risk,1,0.7418740400668801,High Risk
CUST_01092,38.92913600149094,71.54,0.049,30.0,1647,1,870.43,0.0,Male,Low,East,3,At Risk,1,0.9676991988791218,High Risk
CUST_01093,24.311562613228432,600.51,0.588,0.14,3,8,7495.52,0.045,Female,High,Central,4,Hibernating,0,0.6416632207206123,Medium Risk
CUST_01094,20.825534386061946,972.73,0.738,0.15,12,9,11947.78,0.05,Male,Medium,South,4,Hibernating,0,0.6018409093891832,Medium Risk
CUST_01095,58.395200446426685,97.81,0.286,0.09,326,4,1187.6,0.006,Female,High,South,1,Loyal Customers,1,0.8212120286355417,High Risk
CUST_01096,40.39249307522522,15.26,0.074,0.41,637,2,186.03,0.015,Male,Medium,North,3,At Risk,1,0.8833404413286424,High Risk
CUST_01097,32.58284052461935,280.15,0.431,0.11,91,6,3308.18,0.098,Female,Medium,North,2,Potential Loyalists,1,0.7004042458416533,High Risk
CUST_01098,33.72331311953697,236.48,0.135,0.73,1442,2,2883.92,0.005,Male,Medium,West,3,At Risk,1,0.8923743269674749,High Risk
CUST_01099,41.93061259590123,180.69,0.299,0.06,108,3,2269.54,0.076,Female,Medium,South,1,Loyal Customers,1,0.8579483122470223,High Risk
CUST_01100,28.928887998069662,581.86,0.441,0.13,528,5,7247.89,0.073,Female,Low,South,0,Champions,1,0.8094172145522769,High Risk
CUST_01101,51.294182397039634,302.86,0.302,0.13,709,4,3584.17,0.017,Female,Medium,East,0,Champions,1,0.8246426249523684,High Risk
CUST_01102,42.302772830476435,271.71,0.34,0.09,0,4,3229.06,0.157,Male,Medium,South,1,Loyal Customers,0,0.8146317380902467,High Risk
CUST_01103,15.565353965728761,138.85,0.144,0.14,1279,2,1660.58,0.101,Male,Medium,North,3,At Risk,1,0.8717786416333907,High Risk
CUST_01104,40.569921619019716,229.96,0.325,0.09,372,4,2843.4,0.09,Male,Medium,West,1,Loyal Customers,1,0.8218301976401057,High Risk
CUST_01105,47.09730582102226,360.86,0.302,0.09,107,3,4439.27,0.068,Male,Medium,Central,1,Loyal Customers,1,0.872222035389493,High Risk
CUST_01106,48.162644325720294,176.72,0.244,0.09,96,3,2202.94,0.141,Female,Medium,East,1,Loyal Customers,1,0.863109454824644,High Risk
CUST_01107,39.97024202652207,635.22,0.536,0.11,1,6,7395.64,0.108,Male,Low,East,2,Potential Loyalists,0,0.713599151197885,High Risk
CUST_01108,53.39425677320618,380.56,0.389,0.12,11,5,4656.18,0.14,Female,Low,North,2,Potential Loyalists,0,0.7989043530038035,High Risk
CUST_01109,70.97668724749454,676.23,0.525,0.09,6,5,7926.31,0.051,Female,Low,Central,2,Potential Loyalists,0,0.7996474653793032,High Risk
CUST_01110,22.426693199035988,426.78,0.416,0.16,630,6,5053.2,0.152,Female,High,West,0,Champions,1,0.7052794771071587,High Risk
CUST_01111,24.538597772928405,289.01,0.311,0.07,229,3,3605.16,0.047,Male,High,North,1,Loyal Customers,1,0.8561506961863276,High Risk
CUST_01112,46.70687153396993,499.12,0.499,0.2,471,8,5948.67,0.077,Female,Medium,Central,0,Champions,1,0.6176603984376081,Medium Risk
CUST_01113,70.97668724749454,298.72,0.376,0.24,417,7,3593.37,0.051,Female,High,North,0,Champions,1,0.7011198645420672,High Risk
CUST_01114,43.21929927747431,89.39,0.192,0.23,1201,4,1097.56,0.069,Female,Low,South,3,At Risk,1,0.8172642784370445,High Risk
CUST_01115,19.127176336759156,883.16,0.597,0.12,194,6,10817.25,0.078,Male,Low,West,4,Hibernating,1,0.7659714385952019,High Risk
CUST_01116,27.370239076043045,270.5,0.207,0.23,770,3,3362.43,0.081,Female,Low,West,3,At Risk,1,0.8614877679972079,High Risk
CUST_01117,49.11515429062884,710.96,0.489,0.27,72,7,8614.28,0.093,Female,Low,North,4,Hibernating,0,0.7211570740314288,High Risk
CUST_01118,49.69732674107276,271.93,0.29,0.08,313,3,3230.87,0.0,Female,Medium,North,1,Loyal Customers,1,0.8588232094588426,High Risk
CUST_01119,57.75983695816788,407.4,0.442,0.09,21,5,5086.96,0.136,Female,Low,South,2,Potential Loyalists,0,0.8112223827649333,High Risk
CUST_01120,37.72729068987156,656.91,0.534,0.16,163,7,8100.42,0.067,Male,High,South,4,Hibernating,1,0.7161185072757212,High Risk
CUST_01121,52.4672411372372,507.44,0.498,0.15,347,7,6031.63,0.039,Female,Medium,South,2,Potential Loyalists,1,0.6829767610929196,Medium Risk
CUST_01122,46.36603089001519,349.56,0.381,0.12,89,5,4102.0,0.103,Male,Low,West,2,Potential Loyalists,0,0.7718276010162807,High Risk
CUST_01123,39.94453973315773,258.51,0.242,0.12,474,3,3231.39,0.009,Female,Medium,East,1,Loyal Customers,1,0.8668132589398615,High Risk
CUST_01124,44.44968622650023,459.38,0.507,0.13,51,7,5649.96,0.052,Female,High,South,2,Potential Loyalists,0,0.6940904705796863,Medium Risk
CUST_01125,25.656198421712965,42.7,0.138,0.09,200,2,545.38,0.067,Male,Medium,North,1,Loyal Customers,1,0.874701107263917,High Risk
CUST_01126,54.82418380903493,447.38,0.469,0.16,46,7,5563.98,0.038,Male,High,East,2,Potential Loyalists,0,0.7148997378675802,High Risk
CUST_01127,70.1732636394081,301.77,0.345,0.09,145,4,3863.76,0.101,Female,Medium,West,1,Loyal Customers,1,0.8585945843970803,High Risk
CUST_01128,49.889181479951574,177.28,0.255,0.14,68,4,2222.13,0.0,Male,Medium,Central,1,Loyal Customers,0,0.8303895833217622,High Risk
CUST_01129,55.21181813425569,297.4,0.347,0.09,156,4,3563.11,0.067,Male,Medium,East,1,Loyal Customers,1,0.8279482179331018,High Risk
CUST_01130,43.46473603611803,240.47,0.327,0.09,7,4,3024.04,0.005,Female,Medium,South,1,Loyal Customers,0,0.8294441597407168,High Risk
CUST_01131,58.688521808842914,488.23,0.482,0.16,44,7,5796.61,0.066,Female,Low,South,2,Potential Loyalists,0,0.6885971226969461,Medium Risk
CUST_01132,46.244556710621424,189.77,0.24,0.05,366,2,2480.42,0.157,Female,Medium,West,1,Loyal Customers,1,0.898483438819008,High Risk
CUST_01133,41.28933249209071,383.97,0.176,1.13,438,2,4680.2,0.028,Male,Low,Central,1,Loyal Customers,1,0.9038788274410537,High Risk
CUST_01134,44.64845776759588,876.45,0.674,0.18,98,9,10599.9,0.12,Male,Medium,North,4,Hibernating,1,0.5970852309817394,Medium Risk
CUST_01135,47.65263396618299,373.79,0.279,0.06,294,2,4381.27,0.06,Male,Medium,South,1,Loyal Customers,1,0.8882819013853464,High Risk
CUST_01136,45.398802752912715,183.21,0.31,0.09,474,4,2279.18,0.074,Male,Medium,North,1,Loyal Customers,1,0.822566023764076,High Risk
CUST_01137,31.59306608182432,991.37,0.738,0.2,5,10,12274.42,0.027,Female,Low,East,4,Hibernating,0,0.5685438487348791,Medium Risk
CUST_01138,48.17763262491225,182.24,0.326,0.12,372,5,2292.49,0.103,Male,Medium,East,1,Loyal Customers,1,0.784175860527544,High Risk
CUST_01139,30.163214538276584,485.58,0.54,0.15,62,8,5963.74,0.039,Female,Medium,South,2,Potential Loyalists,0,0.6177716943796072,Medium Risk
CUST_01140,50.11996131833742,306.58,0.275,0.18,980,4,3825.73,0.116,Female,Medium,East,3,At Risk,1,0.8429601435418369,High Risk
CUST_01141,28.4946585257587,49.27,0.212,0.15,22,4,592.03,0.112,Female,Low,Central,1,Loyal Customers,0,0.7984796438924421,High Risk
CUST_01142,23.769895726711333,348.24,0.293,0.05,539,2,4432.66,0.109,Female,Low,Central,1,Loyal Customers,1,0.8962765582331683,High Risk
CUST_01143,39.40954100591958,151.52,0.346,0.07,33,4,1822.56,0.054,Female,Medium,South,1,Loyal Customers,0,0.8058703403822994,High Risk
CUST_01144,45.869006537808914,447.62,0.451,0.13,376,6,5532.34,0.107,Male,High,South,0,Champions,1,0.7552021018720367,High Risk
CUST_01145,37.86498549034722,366.97,0.352,0.1,414,4,4591.04,0.149,Female,Low,North,0,Champions,1,0.8372455292490395,High Risk
CUST_01146,29.046268968441844,329.24,0.291,0.16,435,4,4059.82,0.057,Female,High,East,1,Loyal Customers,1,0.8256236284652517,High Risk
CUST_01147,56.15972117721378,292.03,0.367,0.08,184,4,3412.01,0.081,Female,Medium,West,1,Loyal Customers,1,0.8190630770411648,High Risk
CUST_01148,24.86545777777229,434.28,0.409,0.08,169,4,5054.66,0.014,Male,Low,East,2,Potential Loyalists,1,0.7968867596622896,High Risk
CUST_01149,54.612377730296984,426.7,0.445,0.13,194,6,5112.58,0.076,Female,Low,West,2,Potential Loyalists,1,0.7422077654859989,High Risk
CUST_01150,43.05519723845103,80.21,0.09,0.54,983,2,976.9,0.086,Male,Medium,South,3,At Risk,1,0.8885155984768319,High Risk
CUST_01151,35.99017142254801,330.55,0.353,0.14,732,5,4111.62,0.168,Male,High,Central,0,Champions,1,0.7888405348410434,High Risk
CUST_01152,46.8984264380606,223.56,0.237,0.06,461,2,2542.07,0.174,Male,Low,North,1,Loyal Customers,1,0.8796257498738612,High Risk
CUST_01153,38.61836075810443,507.21,0.482,0.12,271,6,6216.66,0.058,Female,High,South,2,Potential Loyalists,1,0.7478750318440236,High Risk
CUST_01154,29.0598824703774,210.34,0.194,0.2,749,3,2547.79,0.02,Male,High,South,3,At Risk,1,0.8522696605661501,High Risk
CUST_01155,56.71817509521887,177.6,0.276,0.07,431,3,2208.37,0.102,Male,Medium,North,1,Loyal Customers,1,0.8660596246097927,High Risk
CUST_01156,50.07218937077923,396.26,0.44,0.09,128,5,4825.99,0.12,Female,Low,Central,2,Potential Loyalists,1,0.7917429864674955,High Risk
CUST_01157,37.98931192718529,554.92,0.524,0.19,283,8,6838.93,0.061,Male,Medium,Central,4,Hibernating,1,0.6433922337848818,Medium Risk
CUST_01158,42.27287080935474,459.88,0.442,0.1,59,5,5521.53,0.154,Male,High,North,2,Potential Loyalists,0,0.783480243880458,High Risk
CUST_01159,42.666827639566286,387.7,0.344,0.18,372,5,4713.23,0.055,Female,Medium,West,0,Champions,1,0.7914522830083686,High Risk
CUST_01160,40.933119039892965,598.72,0.537,0.14,185,7,7318.58,0.131,Female,Medium,North,4,Hibernating,1,0.7021686799770432,High Risk
CUST_01161,32.84306310437344,404.93,0.427,0.14,520,6,5091.87,0.01,Male,High,South,0,Champions,1,0.7493479641213094,High Risk
CUST_01162,36.40981873087079,354.91,0.298,0.16,798,4,4255.61,0.096,Male,High,West,0,Champions,1,0.8223036557028609,High Risk
CUST_01163,44.8520257315673,258.59,0.323,0.06,126,3,3300.2,0.037,Female,Medium,South,1,Loyal Customers,1,0.8700827862309304,High Risk
CUST_01164,29.052460441806964,258.48,0.385,0.14,419,6,3044.72,0.09,Male,Medium,Central,0,Champions,1,0.6984427571767453,Medium Risk
CUST_01165,32.63694873564647,208.45,0.251,0.05,421,2,2538.23,0.039,Male,Medium,Central,1,Loyal Customers,1,0.8821998797357749,High Risk
CUST_01166,42.354891288000644,254.17,0.259,0.1,54,3,3035.12,0.019,Female,High,South,1,Loyal Customers,0,0.8563115175796522,High Risk
CUST_01167,51.117782501262596,180.05,0.375,0.09,74,5,2192.79,0.0,Male,Medium,West,1,Loyal Customers,0,0.7747347822198498,High Risk
CUST_01168,42.74395633764063,325.49,0.304,0.08,494,3,4187.12,0.014,Male,Medium,North,1,Loyal Customers,1,0.8793993803247212,High Risk
CUST_01169,35.858023534602445,294.02,0.407,0.09,52,5,3664.44,0.076,Male,Medium,South,2,Potential Loyalists,0,0.7802823412484463,High Risk
CUST_01170,45.87105442091593,907.41,0.728,0.18,103,10,10842.84,0.026,Female,High,North,4,Hibernating,1,0.511170278528916,Medium Risk
CUST_01171,25.287152886204318,152.65,0.316,0.08,60,4,1931.99,0.106,Male,Medium,Central,1,Loyal Customers,0,0.8063522864792353,High Risk
CUST_01172,55.4377847757337,639.14,0.362,0.21,1099,4,7621.84,0.012,Male,Medium,North,0,Champions,1,0.8478908295341332,High Risk
CUST_01173,59.857052306206505,448.86,0.503,0.24,123,9,5519.95,0.102,Male,Medium,South,4,Hibernating,1,0.5893962635448711,Medium Risk
CUST_01174,32.95992670833749,252.38,0.27,0.09,660,3,2946.87,0.088,Male,Low,South,3,At Risk,1,0.8442470389799086,High Risk
CUST_01175,53.152838889728784,475.73,0.488,0.15,111,7,5889.03,0.144,Male,Low,Central,2,Potential Loyalists,1,0.7124160142617807,High Risk
CUST_01176,45.10385569996132,773.22,0.652,0.17,93,9,9291.86,0.024,Female,Low,West,4,Hibernating,1,0.5767100127502098,Medium Risk
CUST_01177,22.423637515672667,304.49,0.26,0.06,26,2,3414.4,0.049,Female,Medium,East,1,Loyal Customers,0,0.8624451671342425,High Risk
CUST_01178,55.777775738131375,524.67,0.475,0.13,423,6,6423.48,0.052,Male,High,Central,0,Champions,1,0.7656806392653485,High Risk
CUST_01179,47.64789619627687,1178.33,0.811,0.18,80,10,14324.89,0.083,Male,Low,East,4,Hibernating,0,0.5740951039563532,Medium Risk
CUST_01180,59.395600512662995,676.11,0.56,0.14,107,7,8166.13,0.142,Female,Medium,Central,4,Hibernating,1,0.7168820307608824,High Risk
CUST_01181,49.37423433762871,205.72,0.22,0.13,470,3,2593.97,0.254,Male,Low,Central,1,Loyal Customers,1,0.8700189883446244,High Risk
CUST_01182,43.223424524989944,312.87,0.358,0.13,608,5,3728.49,0.062,Male,Medium,South,0,Champions,1,0.7749185675642366,High Risk
CUST_01183,54.01517995544689,161.63,0.32,0.08,303,4,2023.11,0.116,Female,High,North,1,Loyal Customers,1,0.8267854282886183,High Risk
CUST_01184,38.741893310814845,99.01,0.278,0.06,182,3,1206.99,0.009,Male,High,West,1,Loyal Customers,1,0.8453761330664291,High Risk
CUST_01185,28.916716448694498,473.35,0.478,0.16,162,7,5670.59,0.017,Female,Low,West,2,Potential Loyalists,1,0.6617525629574631,Medium Risk
CUST_01186,42.43532860372133,696.46,0.58,0.13,104,7,8560.39,0.098,Male,Medium,Central,4,Hibernating,1,0.718781583352889,High Risk
CUST_01187,25.911110420692303,203.97,0.335,0.12,318,5,2483.65,0.031,Female,Medium,West,1,Loyal Customers,1,0.758101343307171,High Risk
CUST_01188,30.53593682618365,635.97,0.402,0.13,607,4,7622.67,0.058,Female,Medium,North,0,Champions,1,0.8313348513681936,High Risk
CUST_01189,24.743065813911095,301.04,0.213,0.1,600,2,3731.06,0.0,Male,Medium,Central,1,Loyal Customers,1,0.8899916945348605,High Risk
CUST_01190,25.03248825963816,250.01,0.424,0.11,20,6,2922.74,0.154,Female,Medium,North,2,Potential Loyalists,0,0.6866092183828385,Medium Risk
CUST_01191,49.465419797527616,269.1,0.356,0.08,188,4,3278.4,0.173,Female,Low,North,1,Loyal Customers,1,0.8260170697372361,High Risk
CUST_01192,43.15696962054667,167.27,0.322,0.18,201,6,2051.5,0.049,Female,Medium,West,2,Potential Loyalists,1,0.7224341069860863,High Risk
CUST_01193,42.854778265625704,348.19,0.391,0.11,343,5,4353.29,0.016,Female,Medium,South,0,Champions,1,0.7960894832496447,High Risk
CUST_01194,33.05421023057788,634.35,0.507,0.13,196,6,7441.82,0.092,Female,Low,Central,2,Potential Loyalists,1,0.7163935443955342,High Risk
CUST_01195,43.2862873647895,506.96,0.594,0.15,20,9,6369.62,0.131,Male,High,South,4,Hibernating,0,0.5888145759521486,Medium Risk
CUST_01196,24.5484136426536,160.11,0.377,0.12,157,6,1941.55,0.132,Male,High,North,2,Potential Loyalists,1,0.6938092999131578,Medium Risk
CUST_01197,50.429143434943896,565.29,0.625,0.18,127,10,7019.52,0.034,Male,Low,East,4,Hibernating,1,0.528527534660553,Medium Risk
CUST_01198,27.45471680350232,495.95,0.356,0.23,803,5,5962.43,0.027,Male,Medium,East,0,Champions,1,0.7821353663518963,High Risk
CUST_01199,46.417682873806285,262.34,0.377,0.07,63,4,3241.51,0.025,Male,Medium,South,1,Loyal Customers,0,0.8258819532057561,High Risk
CUST_01200,52.20184592135802,438.82,0.404,0.28,1024,7,5289.62,0.12,Female,Low,Central,0,Champions,1,0.6959994850863176,Medium Risk
CUST_01201,42.786574071458794,320.32,0.337,0.1,90,4,4038.57,0.009,Female,Medium,South,1,Loyal Customers,0,0.8388889890023654,High Risk
CUST_01202,31.892987351023983,443.47,0.502,0.13,49,7,5390.14,0.044,Female,High,Central,2,Potential Loyalists,0,0.6698698513355438,Medium Risk
CUST_01203,59.25206929970315,835.52,0.673,0.22,333,10,10110.9,0.064,Male,Medium,East,4,Hibernating,1,0.5454594738003579,Medium Risk
CUST_01204,36.57886891549583,1205.14,0.786,0.17,120,9,14823.49,0.021,Male,High,Central,4,Hibernating,1,0.6556777946340434,Medium Risk
CUST_01205,41.374524093320254,62.24,0.236,0.04,119,2,779.56,0.087,Male,Medium,North,1,Loyal Customers,1,0.8793580406543614,High Risk
CUST_01206,42.169290864710085,286.92,0.145,1.76,460,2,3500.17,0.039,Male,Medium,South,1,Loyal Customers,1,0.9022931253545816,High Risk
CUST_01207,32.909351650830146,161.58,0.302,0.06,52,3,1890.31,0.027,Male,Medium,West,1,Loyal Customers,0,0.8387282265660391,High Risk
CUST_01208,43.458749564143545,127.48,0.126,0.2,937,2,1566.69,0.055,Male,High,East,3,At Risk,1,0.8896834814122692,High Risk
CUST_01209,35.05636157064366,813.2,0.615,0.13,48,7,9908.5,0.099,Male,Medium,Central,4,Hibernating,0,0.7135323483065391,High Risk
CUST_01210,40.245155261865705,417.02,0.429,0.1,283,5,5016.86,0.071,Male,High,Central,2,Potential Loyalists,1,0.780024326743341,High Risk
CUST_01211,23.499245380975466,265.82,0.267,0.17,466,4,3238.22,0.033,Female,Medium,West,1,Loyal Customers,1,0.812771561695394,High Risk
CUST_01212,23.821629974616478,886.22,0.587,0.25,595,8,10583.81,0.124,Female,Medium,North,4,Hibernating,1,0.6268662218057088,Medium Risk
CUST_01213,38.78410100524125,352.37,0.425,0.18,556,7,4260.36,0.141,Female,Low,West,0,Champions,1,0.6701802385240722,Medium Risk
CUST_01214,14.889601531010129,164.51,0.14,0.18,956,2,1962.32,0.117,Female,Medium,Central,3,At Risk,1,0.8727914766314339,High Risk
CUST_01215,38.62430997392329,976.22,0.748,0.18,20,10,11589.88,0.143,Male,Medium,South,4,Hibernating,0,0.4964077363300723,Medium Risk
CUST_01216,43.17121925974764,119.15,0.146,0.12,1265,2,1415.7,0.012,Female,High,South,3,At Risk,1,0.8847587461659471,High Risk
CUST_01217,52.424016240306536,287.55,0.268,0.1,517,3,3635.81,0.206,Male,Low,North,1,Loyal Customers,1,0.8779298166988164,High Risk
CUST_01218,40.245155261865705,487.14,0.53,0.16,221,8,5883.66,0.093,Male,Medium,South,2,Potential Loyalists,1,0.6165271354024545,Medium Risk
CUST_01219,39.316714495302485,577.57,0.531,0.14,39,7,7244.42,0.1,Female,Medium,East,4,Hibernating,0,0.7217439794650705,High Risk
CUST_01220,35.96393975638585,414.21,0.389,0.13,27,5,4907.07,0.111,Female,Medium,East,2,Potential Loyalists,0,0.7710921028155431,High Risk
CUST_01221,43.68814740049564,322.57,0.398,0.1,190,5,3996.56,0.085,Male,Medium,South,2,Potential Loyalists,1,0.7890160563960393,High Risk
CUST_01222,37.02697098112349,528.89,0.565,0.14,58,8,6621.35,0.049,Male,Low,East,4,Hibernating,0,0.6481432515480892,Medium Risk
CUST_01223,58.88094577031015,292.35,0.433,0.11,95,6,3540.34,0.11,Male,Low,North,2,Potential Loyalists,1,0.7388082929957933,High Risk
CUST_01224,46.697640676317384,273.86,0.399,0.13,365,6,3285.92,0.096,Female,Medium,Central,2,Potential Loyalists,1,0.7240952570146408,High Risk
CUST_01225,42.57441312435056,155.8,0.233,0.05,297,2,1932.56,0.184,Male,Low,South,1,Loyal Customers,1,0.8870203219612366,High Risk
CUST_01226,60.97065889147916,286.85,0.315,0.11,559,4,3548.26,0.1,Female,Medium,South,0,Champions,1,0.8427873228910256,High Risk
CUST_01227,60.94660852174016,109.23,0.087,12.0,751,2,1328.99,0.013,Male,High,North,3,At Risk,1,0.9307713439477232,High Risk
CUST_01228,51.05581658605784,144.94,0.217,0.11,71,3,1734.15,0.055,Male,Low,East,1,Loyal Customers,0,0.8579081127171376,High Risk
CUST_01229,15.346717336148263,97.4,0.125,0.16,908,2,1169.41,0.019,Female,Medium,North,3,At Risk,1,0.87074724246184,High Risk
CUST_01230,68.23710938693172,174.14,0.154,0.14,671,2,2177.52,0.003,Male,Medium,East,3,At Risk,1,0.9048763505466018,High Risk
CUST_01231,41.323210223015884,477.61,0.526,0.16,10,8,5853.84,0.098,Female,Low,North,2,Potential Loyalists,0,0.6294200998527206,Medium Risk
CUST_01232,47.40113311807576,262.69,0.298,0.12,416,4,3254.62,0.039,Male,Medium,West,1,Loyal Customers,1,0.8326248566509946,High Risk
CUST_01233,39.00824238368031,431.82,0.457,0.24,365,8,5285.53,0.086,Female,Low,West,2,Potential Loyalists,1,0.6263640247937547,Medium Risk
CUST_01234,65.1971007799187,199.24,0.331,0.08,33,4,2514.55,0.065,Male,Medium,East,1,Loyal Customers,0,0.840015346288819,High Risk
CUST_01235,63.17333282635045,409.29,0.273,0.07,524,2,4769.09,0.067,Male,Medium,South,1,Loyal Customers,1,0.8955340321381224,High Risk
CUST_01236,50.307724312519696,753.67,0.636,0.24,182,10,9169.67,0.075,Female,Medium,East,4,Hibernating,1,0.534540285962794,Medium Risk
CUST_01237,42.21454362807215,288.96,0.316,0.11,691,4,3574.31,0.028,Male,Medium,East,0,Champions,1,0.8300714149363769,High Risk
CUST_01238,51.81466349157007,267.37,0.286,0.08,711,3,3388.6,0.025,Male,Medium,South,3,At Risk,1,0.8751998501202835,High Risk
CUST_01239,31.410390847102732,190.72,0.262,0.14,730,4,2254.99,0.146,Male,Low,North,3,At Risk,1,0.8052752669798667,High Risk
CUST_01240,37.07032100428803,736.61,0.607,0.12,17,7,8967.23,0.06,Female,Low,West,4,Hibernating,0,0.7053724543368365,High Risk
CUST_01241,40.245155261865705,372.33,0.413,0.1,152,5,4702.43,0.074,Male,Low,West,2,Potential Loyalists,1,0.8002861718014712,High Risk
CUST_01242,34.30986189875242,440.28,0.467,0.16,5,7,5433.32,0.033,Male,High,South,2,Potential Loyalists,0,0.6868454948208658,Medium Risk
CUST_01243,33.16660270609468,378.06,0.403,0.11,300,5,4423.39,0.052,Male,Low,East,2,Potential Loyalists,1,0.7584196051685196,High Risk
CUST_01244,38.511743351320035,307.07,0.396,0.14,228,6,3824.46,0.055,Female,High,North,2,Potential Loyalists,1,0.7368253895246085,High Risk
CUST_01245,36.47375727146357,494.09,0.518,0.13,38,7,6020.38,0.045,Female,Medium,East,2,Potential Loyalists,0,0.6821047558989818,Medium Risk
CUST_01246,40.47829049901967,349.23,0.487,0.12,50,7,4361.17,0.05,Male,Low,North,2,Potential Loyalists,0,0.6840068712323981,Medium Risk
CUST_01247,55.98491431260129,331.24,0.359,0.09,61,4,3829.93,0.059,Female,Medium,North,1,Loyal Customers,0,0.8176281562361676,High Risk
CUST_01248,40.245155261865705,192.3,0.221,0.06,525,2,2465.44,0.24,Female,Low,South,1,Loyal Customers,1,0.8940043711903066,High Risk
CUST_01249,59.964793985721684,169.17,0.363,0.13,141,6,2122.04,0.049,Female,Medium,North,2,Potential Loyalists,1,0.7410554813674762,High Risk
CUST_01250,43.66291751837623,79.68,0.284,0.09,405,4,939.38,0.023,Male,Low,East,1,Loyal Customers,1,0.8058497500518549,High Risk
CUST_01251,33.97460584163146,71.66,0.049,30.0,262,1,871.85,0.176,Male,Medium,East,1,Loyal Customers,1,0.9669149707429496,High Risk
CUST_01252,27.91300169852846,227.56,0.341,0.12,506,5,2825.16,0.029,Female,High,South,0,Champions,1,0.7681764121671544,High Risk
CUST_01253,37.79356840220055,461.31,0.412,0.18,441,6,5465.07,0.098,Female,High,East,0,Champions,1,0.7247634858291198,High Risk
CUST_01254,42.258799272413604,421.0,0.491,0.18,23,8,5089.09,0.054,Male,Medium,South,2,Potential Loyalists,0,0.6150778496495147,Medium Risk
CUST_01255,33.13597074084238,316.89,0.373,0.08,24,4,3731.14,0.008,Female,High,West,1,Loyal Customers,0,0.8049461589511514,High Risk
CUST_01256,63.88811220627999,537.81,0.479,0.13,371,6,6671.56,0.038,Female,High,East,0,Champions,1,0.7834521504033929,High Risk
CUST_01257,58.34714793776488,195.46,0.202,0.16,89,3,2393.03,0.173,Female,Low,East,1,Loyal Customers,0,0.8700720867522255,High Risk
CUST_01258,44.384451066583765,336.88,0.321,0.12,347,4,4247.36,0.17,Male,Medium,North,1,Loyal Customers,1,0.8429784530816978,High Risk
CUST_01259,36.1750202170464,427.31,0.377,0.06,12,3,5305.09,0.006,Female,Medium,Central,1,Loyal Customers,0,0.8707900516333671,High Risk
CUST_01260,27.64225781749786,718.71,0.531,0.19,521,7,8957.19,0.067,Male,Medium,West,4,Hibernating,1,0.7271660619692257,High Risk
CUST_01261,40.245155261865705,281.33,0.38,0.07,79,4,3567.04,0.07,Male,Medium,East,1,Loyal Customers,0,0.8312964238430058,High Risk
CUST_01262,37.91653665658428,257.68,0.327,0.06,28,3,3110.19,0.015,Male,Medium,Central,1,Loyal Customers,0,0.8523675280545241,High Risk
CUST_01263,39.500688268080104,352.67,0.346,0.16,547,5,4396.32,0.092,Female,Medium,South,0,Champions,1,0.7961921573432088,High Risk
CUST_01264,52.01567844492671,176.84,0.345,0.07,179,4,2279.65,0.006,Female,Medium,West,1,Loyal Customers,1,0.8313589278350566,High Risk
CUST_01265,53.72410887285791,333.01,0.355,0.09,318,4,4250.31,0.008,Male,Low,East,1,Loyal Customers,1,0.8506766632007843,High Risk
CUST_01266,52.22144151116768,673.39,0.448,0.15,99,5,8032.27,0.095,Female,Medium,East,2,Potential Loyalists,1,0.8040990954816012,High Risk
CUST_01267,22.508506160553075,438.88,0.503,0.13,59,7,5180.59,0.145,Male,Low,North,2,Potential Loyalists,0,0.6368418089662644,Medium Risk
CUST_01268,31.460085071306253,954.51,0.762,0.21,259,11,11850.21,0.083,Male,Medium,South,4,Hibernating,1,0.49769822645829953,Medium Risk
CUST_01269,43.70509845173672,306.89,0.453,0.1,18,6,3790.66,0.083,Female,High,Central,2,Potential Loyalists,0,0.73282266729636,High Risk
CUST_01270,31.496904796741415,323.56,0.465,0.13,9,7,4001.95,0.154,Male,Medium,South,2,Potential Loyalists,0,0.666507252789755,Medium Risk
CUST_01271,40.10540385877778,615.09,0.555,0.13,93,7,7304.4,0.081,Male,Medium,Central,4,Hibernating,1,0.673156712253354,Medium Risk
